id,source,query,title,year,venue,doi,url,authors,abstract
b83b533ed7f7,arxiv,deformable object contact topology,The topological fundamental group and free topological groups,2010,arXiv,,,Jeremy Brazas,"The topological fundamental group $π_{1}^{top}$ is a homotopy invariant finer than the usual fundamental group. It assigns to each space a quasitopological group and is discrete on spaces which admit universal covers. For an arbitrary space $X$, we compute the topological fundamental group of the suspension space $Σ(X_+)$ and find that $π_{1}^{top}(Σ(X_+))$ either fails to be a topological group or is the free topological group on the path component space of $X$. Using this computation, we provide an abundance of counterexamples to the assertion that all topological fundamental groups are topological groups. A relation to free topological groups allows us to reduce the problem of characterizing Hausdorff spaces $X$ for which $π_{1}^{top}(Σ(X_+))$ is a Hausdorff topological group to some we"
10.1177/0278,crossref,robot grasp contact map learning,Robot grasp planning based on demonstrated grasp strategies,2015,The International Journal of Robotics Research,10.1177/0278364914555544,https://doi.org/10.1177/0278364914555544,"Lin, Yun; Sun, Yu","This paper presents a novel robot grasping planning approach that extracts grasp strategies (grasp type, and thumb placement and direction) from human demonstration and integrates them into the grasp planning procedure to generate a feasible grasp concerning the target object geometry and manipulation task. Our study results show that the grasp strategies of grasp type and thumb placement not only represent important human grasp intentions, but also provide meaningful constraints on hand posture and wrist position, which highly reduce both the feasible workspace of a robotic hand and the search space of the grasp planning. This approach has been thoroughly evaluated both in simulation and with a real robotic system for multiple daily living representative objects. We have also demonstrated"
fb73a290230a,arxiv,sim-to-real contact-rich policy learning,Directed Policy Gradient for Safe Reinforcement Learning with Human Advice,2018,arXiv,,,Hélène Plisnier; Denis Steckelmacher; Tim Brys; Diederik M. Roijers; Ann Nowé,"Many currently deployed Reinforcement Learning agents work in an environment shared with humans, be them co-workers, users or clients. It is desirable that these agents adjust to people's preferences, learn faster thanks to their help, and act safely around them. We argue that most current approaches that learn from human feedback are unsafe: rewarding or punishing the agent a-posteriori cannot immediately prevent it from wrong-doing. In this paper, we extend Policy Gradient to make it robust to external directives, that would otherwise break the fundamentally on-policy nature of Policy Gradient. Our technique, Directed Policy Gradient (DPG), allows a teacher or backup policy to override the agent before it acts undesirably, while allowing the agent to leverage human advice or directives t"
1b5f6a51dac5,arxiv,robot assembly contact reasoning,Compare Contact Model-based Control and Contact Model-free Learning: A Survey of Robotic Peg-in-hole Assembly Strategies,2019,arXiv,,,Jing Xu; Zhimin Hou; Zhi Liu; Hong Qiao,"In this paper, we present an overview of robotic peg-in-hole assembly and analyze two main strategies: contact model-based and contact model-free strategies. More specifically, we first introduce the contact model control approaches, including contact state recognition and compliant control two steps. Additionally, we focus on a comprehensive analysis of the whole robotic assembly system. Second, without the contact state recognition process, we decompose the contact model-free learning algorithms into two main subfields: learning from demonstrations and learning from environments (mainly based on reinforcement learning). For each subfield, we survey the landmark studies and ongoing research to compare the different categories. We hope to strengthen the relation between these two research "
6c513cde2534,arxiv,manipulation contact planning topology,Contact Mode Guided Sampling-Based Planning for Quasistatic Dexterous Manipulation in 2D,2020,arXiv,,,Xianyi Cheng; Eric Huang; Yifan Hou; Matthew T. Mason,"The discontinuities and multi-modality introduced by contacts make manipulation planning challenging. Many previous works avoid this problem by pre-designing a set of high-level motion primitives like grasping and pushing. However, such motion primitives are often not adequate to describe dexterous manipulation motions. In this work, we propose a method for dexterous manipulation planning at a more primitive level. The key idea is to use contact modes to guide the search in a sampling-based planning framework. Our method can automatically generate contact transitions and motion trajectories under the quasistatic assumption. In the experiments, this method sometimes generates motions that are often pre-designed as motion primitives, as well as dexterous motions that are more task-specific."
10.1186/s128,crossref,contact sequence learning robotics,DeepECA: an end-to-end learning framework for protein contact prediction from a multiple sequence alignment,2020,BMC Bioinformatics,10.1186/s12859-019-3190-x,https://doi.org/10.1186/s12859-019-3190-x,"Fukuda, Hiroyuki; Tomii, Kentaro","Abstract Background Recently developed methods of protein contact prediction, a crucially important step for protein structure prediction, depend heavily on deep neural networks (DNNs) and multiple sequence alignments (MSAs) of target proteins. Protein sequences are accumulating to an increasing degree such that abundant sequences to construct an MSA of a target protein are readily obtainable. Nevertheless, many cases present different ends of the number of sequences that can be included in an MSA used for contact prediction. The abundant sequences might degrade prediction results, but opportunities remain for a limited number of sequences to construct an MSA. To resolve these persistent issues, we strove to develop a novel framework using DNNs in an end-to-end manner for contact predictio"
29cfb58fedca,arxiv,robot assembly contact reasoning,Robotic Assembly across Multiple Contact Stiffnesses with Robust Force Controllers,2020,arXiv,,,Ying Jun Wilson Lee; Quang-Cuong Pham,"Active Force Control (AFC) is an important scheme for tackling high-precision robotic assembly. Classical force controllers are highly surface-dependent: the controller must be carefully tuned for each type of surface in contact, in order to avoid instabilities and to achieve a reasonable performance level. Here, we build upon the recently-developed Convex Controller Synthesis (CCS) to enable high-precision assembly across a wide range of surface stiffnesses without any surface-dependent tuning. Specifically, we demonstrate peg-in-hole assembly with 100 micron clearance, initial position uncertainties up to 2 cm, and for four types of peg and hole materials -- rubber, plastic, wood, aluminum -- whose stiffnesses range from 10 to 100 N/mm, using a single controller."
93c2a00cfa2a,arxiv,manipulation contact planning topology,Technical Report: Reactive Planning for Mobile Manipulation Tasks in Unexplored Semantic Environments,2020,arXiv,,,Vasileios Vasilopoulos; Yiannis Kantaros; George J. Pappas; Daniel E. Koditschek,"Complex manipulation tasks, such as rearrangement planning of numerous objects, are combinatorially hard problems. Existing algorithms either do not scale well or assume a great deal of prior knowledge about the environment, and few offer any rigorous guarantees. In this paper, we propose a novel hybrid control architecture for achieving such tasks with mobile manipulators. On the discrete side, we enrich a temporal logic specification with mobile manipulation primitives such as moving to a point, and grasping or moving an object. Such specifications are translated to an automaton representation, which orchestrates the physical grounding of the task to mobility or manipulation controllers. The grounding from the discrete to the continuous reactive controller is online and can respond to th"
10.3390/mach,crossref,robot manipulation contact graph learning,Machine Learning-Based Cognitive Position and Force Controls for Power-Assisted Human–Robot Collaborative Manipulation,2021,Machines,10.3390/machines9020028,https://doi.org/10.3390/machines9020028,"Rahman, S. M. Mizanoor","Manipulation of heavy objects in industries is very necessary, but manual manipulation is tedious, adversely affects a worker’s health and safety, and reduces efficiency. On the contrary, autonomous robots are not flexible to manipulate heavy objects. Hence, we proposed human–robot systems, such as power assist systems, to manipulate heavy objects in industries. Again, the selection of appropriate control methods as well as inclusion of human factors in the controls is important to make the systems human friendly. However, existing power assist systems do not address these issues properly. Hence, we present a 1-DoF (degree of freedom) testbed power assist robotic system for lifting different objects. We also included a human factor, such as weight perception (a cognitive cue), in the robot"
839531ff4ddf,arxiv,robot tactile perception contact state,Robotic Perception of Object Properties using Tactile Sensing,2021,arXiv,,,Jiaqi Jiang; Shan Luo,"The sense of touch plays a key role in enabling humans to understand and interact with surrounding environments. For robots, tactile sensing is also irreplaceable. While interacting with objects, tactile sensing provides useful information for the robot to understand the object, such as distributed pressure, temperature, vibrations and texture. During robot grasping, vision is often occluded by its end-effectors, whereas tactile sensing can measure areas that are not accessible by vision. In the past decades, a number of tactile sensors have been developed for robots and used for different robotic tasks. In this chapter, we focus on the use of tactile sensing for robotic grasping and investigate the recent trends in tactile perception of object properties. We first discuss works on tactile"
10.3389/frob,crossref,contact-rich robot learning tactile topology,An Adaptive Imitation Learning Framework for Robotic Complex Contact-Rich Insertion Tasks,2022,Frontiers in Robotics and AI,10.3389/frobt.2021.777363,https://doi.org/10.3389/frobt.2021.777363,"Wang, Yan; Beltran-Hernandez, Cristian C.; Wan, Weiwei; Harada, Kensuke","Complex contact-rich insertion is a ubiquitous robotic manipulation skill and usually involves nonlinear and low-clearance insertion trajectories as well as varying force requirements. A hybrid trajectory and force learning framework can be utilized to generate high-quality trajectories by imitation learning and find suitable force control policies efficiently by reinforcement learning. However, with the mentioned approach, many human demonstrations are necessary to learn several tasks even when those tasks require topologically similar trajectories. Therefore, to reduce human repetitive teaching efforts for new tasks, we present an adaptive imitation framework for robot manipulation. The main contribution of this work is the development of a framework that introduces dynamic movement prim"
86a10bbf05b9,arxiv,robot control contact invariance,Predictive Control Barrier Functions for Online Safety Critical Control,2022,arXiv,,,Joseph Breeden; Dimitra Panagou,"This paper presents a methodology for constructing Control Barrier Functions (CBFs) that proactively consider the future safety of a system along a nominal trajectory, and effect corrective action before the trajectory leaves a designated safe set. Specifically, this paper presents a systematic approach for propagating a nominal trajectory on a receding horizon, and then encoding the future safety of this trajectory into a CBF. If the propagated trajectory is unsafe, then a controller satisfying the CBF condition will modify the nominal trajectory before the trajectory becomes unsafe. Compared to existing CBF techniques, this strategy is proactive rather than reactive and thus potentially results in smaller modifications to the nominal trajectory. The proposed strategy is shown to be prova"
2a237f6264e6,arxiv,robot control contact invariance,Safe Control for Nonlinear Systems Under Faults and Attacks Via Control Barrier Functions,2022,arXiv,,,Hongchao Zhang; Zhouchi Li; Andrew Clark,"Safety is one of the most important properties of control systems. Sensor faults and attacks and actuator failures may cause errors in the sensor measurements and system dynamics, which leads to erroneous control inputs and hence safety violations. In this paper, we improve the robustness against sensor faults and actuator failures by proposing a class of Fault-Tolerant Control Barrier Functions (FT-CBFs) for nonlinear systems. Our approach maintains a set of state estimators according to fault patterns and incorporates CBF-based linear constraints for each state estimator. We then propose a framework for joint safety and stability by integrating FT-CBFs with Control Lyapunov Functions. With a similar philosophy of utilizing redundancy, we proposed High order CBF-based approach to ensure s"
404ea67656bf,arxiv,contact-rich imitation learning robotics,Training Robots without Robots: Deep Imitation Learning for Master-to-Robot Policy Transfer,2022,arXiv,,,Heecheol Kim; Yoshiyuki Ohmura; Akihiko Nagakubo; Yasuo Kuniyoshi,"Deep imitation learning is promising for robot manipulation because it only requires demonstration samples. In this study, deep imitation learning is applied to tasks that require force feedback. However, existing demonstration methods have deficiencies; bilateral teleoperation requires a complex control scheme and is expensive, and kinesthetic teaching suffers from visual distractions from human intervention. This research proposes a new master-to-robot (M2R) policy transfer system that does not require robots for teaching force feedback-based manipulation tasks. The human directly demonstrates a task using a controller. This controller resembles the kinematic parameters of the robot arm and uses the same end-effector with force/torque (F/T) sensors to measure the force feedback. Using th"
10.1007/s109,crossref,topological regularization machine learning contact,Cautious policy programming: exploiting KL regularization for monotonic policy improvement in reinforcement learning,2023,Machine Learning,10.1007/s10994-023-06368-z,https://doi.org/10.1007/s10994-023-06368-z,"Zhu, Lingwei; Matsubara, Takamitsu","Abstract In this paper, we propose cautious policy programming (CPP), a novel value-based reinforcement learning (RL) algorithm that exploits the idea of monotonic policy improvement during learning. Based on the nature of entropy-regularized RL, we derive a new entropy-regularization-aware lower bound of policy improvement that depends on the expected policy advantage function but not on state-action-space-wise maximization as in prior work. CPP leverages this lower bound as a criterion for adjusting the degree of a policy update for alleviating policy oscillation. Different from similar algorithms that are mostly theory-oriented, we also propose a novel interpolation scheme that makes CPP better scale in high dimensional control problems. We demonstrate that the proposed algorithm can tr"
bb02508d428b,arxiv,in-hand manipulation contact representation,Dexterous Soft Hands Linearize Feedback-Control for In-Hand Manipulation,2023,arXiv,,,Adrian Sieler; Oliver Brock,"This paper presents a feedback-control framework for in-hand manipulation (IHM) with dexterous soft hands that enables the acquisition of manipulation skills in the real-world within minutes. We choose the deformation state of the soft hand as the control variable. To control for a desired deformation state, we use coarsely approximated Jacobians of the actuation-deformation dynamics. These Jacobian are obtained via explorative actions. This is enabled by the self-stabilizing properties of compliant hands, which allow us to use linear feedback control in the presence of complex contact dynamics. To evaluate the effectiveness of our approach, we show the generalization capabilities for a learned manipulation skill to variations in object size by 100 %, 360 degree changes in palm inclination"
7a06f0260832,arxiv,robot grasp contact map learning,On Robot Grasp Learning Using Equivariant Models,2023,arXiv,,,Xupeng Zhu; Dian Wang; Guanang Su; Ondrej Biza; Robin Walters; Robert Platt,"Real-world grasp detection is challenging due to the stochasticity in grasp dynamics and the noise in hardware. Ideally, the system would adapt to the real world by training directly on physical systems. However, this is generally difficult due to the large amount of training data required by most grasp learning models. In this paper, we note that the planar grasp function is $\SE(2)$-equivariant and demonstrate that this structure can be used to constrain the neural network used during learning. This creates an inductive bias that can significantly improve the sample efficiency of grasp learning and enable end-to-end training from scratch on a physical robot with as few as $600$ grasp attempts. We call this method Symmetric Grasp learning (SymGrasp) and show that it can learn to grasp ``f"
10.1108/ir-0,crossref,robot grasp contact map learning,PP-GraspNet: 6-DoF grasp generation in clutter using a new grasp representation method,2023,Industrial Robot: the international journal of robotics research and application,10.1108/ir-08-2022-0196,https://doi.org/10.1108/ir-08-2022-0196,"Li, Enbo; Feng, Haibo; Fu, Yili","Purpose The grasping task of robots in dense cluttered scenes from a single-view has not been solved perfectly, and there is still a problem of low grasping success rate. This study aims to propose an end-to-end grasp generation method to solve this problem. Design/methodology/approach A new grasp representation method is proposed, which cleverly uses the normal vector of the table surface to derive the grasp baseline vectors, and maps the grasps to the pointed points (PP), so that there is no need to add orthogonal constraints between vectors when using a neural network to predict rotation matrixes of grasps. Findings Experimental results show that the proposed method is beneficial to the training of the neural network, and the model trained on synthetic data set can also have high graspi"
10.21203/rs.,crossref,robot contact manipulation topology,Robust contact-constrained topology optimization considering uncertainty at the contact support,2023,,10.21203/rs.3.rs-3275237/v2,https://doi.org/10.21203/rs.3.rs-3275237/v2,"Schmidt, Timo; Kriegesmann, Benedikt; Seifried, Robert","Abstract In this paper, the general framework for contact-constrained topology optimization of Strömberg and Klarbring [17] is extended to robust topology optimization. In doing so, a linear elastic design domain is considered and the augmented Lagrangian approach is used to model the unilateral contact. For topology optimization, the design space is parametrized with the SIMP-approach and the Sigmund’s filter is applied. Additionally, the robust framework considers uncertainties at the contact support such as deviations of the geometry of the contact surface and the friction coefficient. Both uncertainties are described by the first-order second-moment method which leads to minimal additional costs. In fact, only two addional linear equations must be solved to obtain the robust objective "
10.21203/rs.,crossref,robot contact manipulation topology,Robust contact-constrained topology optimization considering uncertainty at the contact support,2023,,10.21203/rs.3.rs-3275237/v1,https://doi.org/10.21203/rs.3.rs-3275237/v1,"Schmidt, Timo; Kriegesmann, Benedikt; Seifried, Robert","Abstract In this paper, the general framework for contact-constrained topology optimization of Strömberg and Klarbring [13] is extended to robust topology optimization. In doing so, a linear elastic design domain is considered and the augmented Lagrangian approach is used to model the unilateral contact. For topology optimization, the design space is parametrized with the SIMP-approach and the Sigmund’s filter is applied. Additionally, the robust framework considers uncertainties at the contact support such as deviations of the geometry of the contact surface and the friction coefficient. Both uncertainties are described by the first-order second-moment method which leads to minimal additional costs. In fact, only two addional linear equations must be solved to obtain the robust objective "
0aac7a87febf,arxiv,in-hand manipulation contact representation,Bimanual In-hand Manipulation using Dual Limit Surfaces,2024,arXiv,,,An Dang; James Lorenz; Xili Yi; Nima Fazeli,"In-hand object manipulation is an important capability for dexterous manipulation. In this paper, we introduce a modeling and planning framework for in-hand object reconfiguration, focusing on frictional patch contacts between the robot's palms (or fingers) and the object. Our approach leverages two cooperative patch contacts on either side of the object to iteratively reposition it within the robot's grasp by alternating between sliding and sticking motions. Unlike previous methods that rely on single-point contacts or restrictive assumptions on contact dynamics, our framework models the complex interaction of dual frictional patches, allowing for greater control over object motion. We develop a planning algorithm that computes feasible motions to reorient and re-grasp objects without cau"
e91a692c1279,arxiv,contact sequence learning robotics,"Design, Calibration, and Control of Compliant Force-sensing Gripping Pads for Humanoid Robots",2024,arXiv,,,Yuanfeng Han; Boren Jiang; Gregory S. Chirikjian,"This paper introduces a pair of low-cost, light-weight and compliant force-sensing gripping pads used for manipulating box-like objects with smaller-sized humanoid robots. These pads measure normal gripping forces and center of pressure (CoP). A calibration method is developed to improve the CoP measurement accuracy. A hybrid force-alignment-position control framework is proposed to regulate the gripping forces and to ensure the surface alignment between the grippers and the object. Limit surface theory is incorporated as a contact friction modeling approach to determine the magnitude of gripping forces for slippage avoidance. The integrated hardware and software system is demonstrated with a NAO humanoid robot. Experiments show the effectiveness of the overall approach."
410c10e70887,arxiv,sim-to-real contact-rich policy learning,Planning-Guided Diffusion Policy Learning for Generalizable Contact-Rich Bimanual Manipulation,2024,arXiv,,,Xuanlin Li; Tong Zhao; Xinghao Zhu; Jiuguang Wang; Tao Pang; Kuan Fang,"Contact-rich bimanual manipulation involves precise coordination of two arms to change object states through strategically selected contacts and motions. Due to the inherent complexity of these tasks, acquiring sufficient demonstration data and training policies that generalize to unseen scenarios remain a largely unresolved challenge. Building on recent advances in planning through contacts, we introduce Generalizable Planning-Guided Diffusion Policy Learning (GLIDE), an approach that effectively learns to solve contact-rich bimanual manipulation tasks by leveraging model-based motion planners to generate demonstration data in high-fidelity physics simulation. Through efficient planning in randomized environments, our approach generates large-scale and high-quality synthetic motion trajec"
ac310b19ee8a,arxiv,deformable object contact topology,Soft Contact Simulation and Manipulation Learning of Deformable Objects with Vision-based Tactile Sensor,2024,arXiv,,,Jianhua Shan; Yuhao Sun; Shixin Zhang; Fuchun Sun; Zixi Chen; Zirong Shen; Cesare Stefanini; Yiyong Yang,"Deformable object manipulation is a classical and challenging research area in robotics. Compared with rigid object manipulation, this problem is more complex due to the deformation properties including elastic, plastic, and elastoplastic deformation. In this paper, we describe a new deformable object manipulation method including soft contact simulation, manipulation learning, and sim-to-real transfer. We propose a novel approach utilizing Vision-Based Tactile Sensors (VBTSs) as the end-effector in simulation to produce observations like relative position, squeezed area, and object contour, which are transferable to real robots. For a more realistic contact simulation, a new simulation environment including elastic, plastic, and elastoplastic deformations is created. We utilize RL strateg"
703d1ce17478,arxiv,sim-to-real contact-rich policy learning,Towards Fast Safe Online Reinforcement Learning via Policy Finetuning,2024,arXiv,,,Keru Chen; Honghao Wei; Zhigang Deng; Sen Lin,"The high costs and risks involved in extensive environment interactions hinder the practical application of current online safe reinforcement learning (RL) methods. While offline safe RL addresses this by learning policies from static datasets, the performance therein is usually limited due to reliance on data quality and challenges with out-of-distribution (OOD) actions. Inspired by recent successes in offline-to-online (O2O) RL, it is crucial to explore whether offline safe RL can be leveraged to facilitate faster and safer online policy learning, a direction that has yet to be fully investigated. To fill this gap, we first demonstrate that naively applying existing O2O algorithms from standard RL would not work well in the safe RL setting due to two unique challenges: \emph{erroneous Q-"
8d257326654f,arxiv,contact-rich robot learning tactile topology,A Humanoid Visual-Tactile-Action Dataset for Contact-Rich Manipulation,2025,arXiv,,,Eunju Kwon; Seungwon Oh; In-Chang Baek; Yucheon Park; Gyungbo Kim; JaeYoung Moon; Yunho Choi; Kyung-Joong Kim,"Contact-rich manipulation has become increasingly important in robot learning. However, previous studies on robot learning datasets have focused on rigid objects and underrepresented the diversity of pressure conditions for real-world manipulation. To address this gap, we present a humanoid visual-tactile-action dataset designed for manipulating deformable soft objects. The dataset was collected via teleoperation using a humanoid robot equipped with dexterous hands, capturing multi-modal interactions under varying pressure conditions. This work also motivates future research on models with advanced optimization strategies capable of effectively leveraging the complexity and diversity of tactile signals."
8d5ce5d4a56b,arxiv,in-hand manipulation contact representation,Geodesic Tracing-Based Kinematic Integration of Rolling and Sliding Contact on Manifold Meshes for Dexterous In-Hand Manipulation,2025,arXiv,,,Sunyu Wang; Arjun S. Lakshmipathy; Jean Oh; Nancy S. Pollard,"Reasoning about rolling and sliding contact, or roll-slide contact for short, is critical for dexterous manipulation tasks that involve intricate geometries. But existing works on roll-slide contact mostly focus on continuous shapes with differentiable parametrizations. This work extends roll-slide contact modeling to manifold meshes. Specifically, we present an integration scheme based on geodesic tracing to first-order time-integrate roll-slide contact directly on meshes, enabling dexterous manipulation to reason over high-fidelity discrete representations of an object's true geometry. Using our method, we planned dexterous motions of a multi-finger robotic hand manipulating five objects in-hand in simulation. The planning was achieved with a least-squares optimizer that strives to maint"
10.2139/ssrn,crossref,deformable object contact topology,A Closed-Form Contact Model for Indentation-Based Robotic Grasping of Deformable Objects,2026,,10.2139/ssrn.6459768,https://doi.org/10.2139/ssrn.6459768,"Sombat, Apirak; Laowattana, Djitt","Abstract—Robotic grasping of deformable objects requires balancing stability against damage risk from excessive indentation. Our results demonstrate that a simple combination of Hertzian contact mechanics, and Coulomb friction provides an effective safety criterion for achieving a stable, non-damaging grasp. Our​ closed-form inequality, hsafe ≥ [3mg(1 - ν2)/4µE√R]2/3, directly computes the minimum indentation depth for a stable, nonslip grasp without exceeding material strength limits. Validated against four experimental datasets spanning silicone rubbers and soft gels, the model predicts safe operating depths within &lt; 6% error. It correctly identifies the damage threshold where hyperelastic deviation begins, providing practical safety bound for real-time grasp planning of soft objects."
ae51e603ce2f,arxiv,in-hand manipulation contact representation,PLATO Hand: Shaping Contact Behavior with Fingernails for Precise Manipulation,2026,arXiv,,,Dong Ho Kang; Aaron Kim; Mingyo Seo; Kazuto Yokoyama; Tetsuya Narita; Luis Sentis,"We present the PLATO Hand, a dexterous robotic hand with a hybrid fingertip that combines a rigid fingernail, embedded distal phalanx, and compliant pulp to shape contact behavior during manipulation. \rrev{By mechanically organizing how contact is initiated, supported, and transmitted at the fingertip, this structure creates stable and task-relevant contact conditions across diverse object geometries and grasp orientations.} We develop a strain-energy-based bending--indentation model to guide the fingertip design and to explain how material stiffness and contact geometry govern deformation partitioning within the fingertip. \rrev{Experiments show improved pinch stability, improved fingernail-mediated dorsal-contact force transmission and proprioceptive observability}, and successful execu"
6b60e7a64418,arxiv,robot tactile perception contact state,TouchDrive: Electronics-Free Tactile Sensing Interface for Assistive Grasping,2026,arXiv,,,Jing Xu; Xuezhi Niu; Didem Gurdur Broo; Klas Hjort,"Assistive robotic grasping plays an important role in enabling safe and adaptive manipulation of diverse objects. However, existing systems often rely on electronic sensing and multi-stage processing pipelines, increasing system complexity and reducing accessibility. To address these limitations, we present TouchDrive, a cost-effective, electronics-free tactile sensing interface for assistive grasping. TouchDrive directly converts contact forces into pneumatic feedback through valve-mediated switching, integrating sensing, signal generation, and feedback within a single passive mechanical loop. The system can be employed using a pneumatic normally closed valve, a compressed air tank, sensing element, and haptic feedback actuator without electronics. By delivering tactile cues, TouchDrive e"
d70ec9667d7f,arxiv,robot contact manipulation topology,"Chord diagrams, contact-topological quantum field theory, and contact categories",2009,arXiv,,,Daniel V. Mathews,"We consider contact elements in the sutured Floer homology of solid tori with longitudinal sutures, as part of the (1+1)-dimensional topological quantum field theory defined by Honda--Kazez--Matić in \cite{HKM08}. The $\Z_2$ $SFH$ of these solid tori forms a ""categorification of Pascal's triangle"", and contact structures correspond bijectively to chord diagrams, or sets of disjoint properly embedded arcs in the disc. Their contact elements are distinct and form distinguished subsets of $SFH$ of order given by the Narayana numbers. We find natural ""creation and annihilation operators"" which allow us to define a QFT-type basis of $SFH$, consisting of contact elements. Sutured Floer homology in this case reduces to the combinatorics of chord diagrams. We prove that contact elements are in bij"
570b71ccc8fd,arxiv,deformable object contact topology,The fundamental group as a topological group,2010,arXiv,,,Jeremy Brazas,"This paper is devoted to the study of a natural group topology on the fundamental group which remembers local properties of spaces forgotten by covering space theory and weak homotopy type. It is known that viewing the fundamental group as the quotient of the loop space often fails to result in a topological group; we use free topological groups to construct a topology which promotes the fundamental group of any space to topological group structure. The resulting invariant, denoted $π_{1}^τ$, takes values in the category of topological groups, can distinguish spaces with isomorphic fundamental groups, and agrees with the quotient fundamental group precisely when the quotient topology yields a topological group. Most importantly, this choice of topology allows us to naturally realize free t"
10.5772/5883,crossref,robotic contact model learning,External Joint Torque-Based Estimation of Contact Information,2014,International Journal of Advanced Robotic Systems,10.5772/58834,https://doi.org/10.5772/58834,"Likar, Nejc; Žlajpah, Leon","In the paper, a method for the estimation of the contact force and contact location is proposed. Contact can occur at any point on the body of the robot manipulator. The contact force estimation algorithm is based on the measurement of the part of the joint torques caused by the external force. As this is a complex nonlinear problem, the proposed method is based on nonlinear constrained optimization. Using certain assumptions, the complexity of the problem is reduced. In this paper, only robots with cylindrically-shaped links are considered. The simulation and experimental results show that the proposed approach allows the estimation of the contact forces by using only the joint torque sensors, without any additional external sensory systems for the detection of contacts along the robot bo"
10.1177/0278,crossref,contact sequence learning robotics,Pre- and post-contact policy decomposition for planar contact manipulation under uncertainty,2016,The International Journal of Robotics Research,10.1177/0278364915594474,https://doi.org/10.1177/0278364915594474,"Koval, Michael C.; Pollard, Nancy S.; Srinivasa, Siddhartha S.","We consider the problem of using real-time feedback from contact sensors to create closed-loop pushing actions. To do so, we formulate the problem as a partially observable Markov decision process (POMDP) with a transition model based on a physics simulator and a reward function that drives the robot towards a successful grasp. We demonstrate that it is intractable to solve the full POMDP with traditional techniques and introduce a novel decomposition of the policy into pre- and post-contact stages to reduce the computational complexity. Our method uses an offline point-based solver on a variable-resolution discretization of the state space to solve for a post-contact policy as a pre-computation step. Then, at runtime, we use an A* search to compute a pre-contact trajectory. We prove that "
91f68502add8,arxiv,in-hand manipulation contact representation,Stable Prehensile Pushing: In-Hand Manipulation with Alternating Sticking Contacts,2017,arXiv,,,Nikhil Chavan-Dafle; Alberto Rodriguez,"This paper presents an approach to in-hand manipulation planning that exploits the mechanics of alternating sticking contact. Particularly, we consider the problem of manipulating a grasped object using external pushes for which the pusher sticks to the object. Given the physical properties of the object, frictional coefficients at contacts and a desired regrasp on the object, we propose a sampling-based planning framework that builds a pushing strategy concatenating different feasible stable pushes to achieve the desired regrasp. An efficient dynamics formulation allows us to plan in-hand manipulations 100-1000 times faster than our previous work which builds upon a complementarity formulation. Experimental observations for the generated plans show that the object precisely moves in the g"
10.1142/s021,crossref,robot contact manipulation topology,Sensitive Manipulation: Manipulation Through Tactile Feedback,2018,International Journal of Humanoid Robotics,10.1142/s0219843618500123,https://doi.org/10.1142/s0219843618500123,"Torres-Jara, Eduardo; Natale, Lorenzo","Object grasping and manipulation in robotics has been largely approached using visual feedback. Human studies on the other hand have demonstrated the importance of tactile and force feedback to guide the interaction between the fingers and the objects. Inspired by these observations, we propose an approach that consists in guiding a robot’s actions mainly by tactile feedback, with remote sensing such as vision, used only as a complement. Directly sensing the interaction forces between the object, the environment, and the robot’s hand enables it to obtain information relevant to the task that can be used to perform it more reliably. This approach (that we call sensitive manipulation) requires important changes in the hardware and in the way the robot is programmed. At the hardware level, we"
10.1142/s021,crossref,robot control contact invariance,Humanoid Locomotion Control and Generation Based on Contact Wrench Cones,2019,International Journal of Humanoid Robotics,10.1142/s021984361950021x,https://doi.org/10.1142/s021984361950021x,"Zheng, Yu; Liao, Shi Wen; Yamane, Katsu","This paper presents a general framework for locomotion control and generation of humanoid robots. Different from most of the existing work which uses the zero-moment point (2mp) to determine the feasibility of robot’s motion, we use the so-called contact wrench cone to derive motion feasibility conditions, whole-body motion controllers, and locomotion generators. The contact wrench cone consists of all feasible wrenches that can be applied to the robot through contacts, which provide allowable external forces and moments for realizing the robot’s motion. Algorithms are proposed to compute quantities defined on linear representations of a general convex cone, which can be various contact wrench cones as needed in developing motion generators and controllers. Based on the contact wrench cone"
02fa2a5c6dd8,arxiv,robot assembly contact reasoning,Reinforcement Learning on Variable Impedance Controller for High-Precision Robotic Assembly,2019,arXiv,,,Jianlan Luo; Eugen Solowjow; Chengtao Wen; Juan Aparicio Ojea; Alice M. Agogino; Aviv Tamar; Pieter Abbeel,"Precise robotic manipulation skills are desirable in many industrial settings, reinforcement learning (RL) methods hold the promise of acquiring these skills autonomously. In this paper, we explicitly consider incorporating operational space force/torque information into reinforcement learning; this is motivated by humans heuristically mapping perceived forces to control actions, which results in completing high-precision tasks in a fairly easy manner. Our approach combines RL with force/torque information by incorporating a proper operational space force controller; where we also exploit different ablations on processing this information. Moreover, we propose a neural network architecture that generalizes to reasonable variations of the environment. We evaluate our method on the open-sour"
