id,source,query,title,year,venue,doi,url,authors,abstract
134fcf29bc1d,arxiv,contact-rich robot learning tactile topology,A Low-Cost Vision-Based Tactile Gripper with Pretraining Learning for Contact-Rich Manipulation,2026,arXiv,,,Yaohua Liu; Binkai Ou; Zicheng Qiu; Ce Hao; Hengjun Zhang,"Robotic manipulation in contact-rich environments remains challenging, particularly when relying on conventional tactile sensors that suffer from limited sensing range, reliability, and cost-effectiveness. In this work, we present LVTG, a low-cost visuo-tactile gripper designed for stable, robust, and efficient physical interaction. Unlike existing visuo-tactile sensors, LVTG enables more effective and stable grasping of larger and heavier everyday objects, thanks to its enhanced tactile sensing area and greater opening angle. Its surface skin is made of highly wear-resistant material, significantly improving durability and extending operational lifespan. The integration of vision and tactile feedback allows LVTG to provide rich, high-fidelity sensory data, facilitating reliable perception"
0ac63d1e6375,arxiv,contact-rich robot learning tactile topology,DexViTac: Collecting Human Visuo-Tactile-Kinematic Demonstrations for Contact-Rich Dexterous Manipulation,2026,arXiv,,,Xitong Chen; Yifeng Pan; Min Li; Xiaotian Ding,"Large-scale, high-quality multimodal demonstrations are essential for robot learning of contact-rich dexterous manipulation. While human-centric data collection systems lower the barrier to scaling, they struggle to capture the tactile information during physical interactions. Motivated by this, we present DexViTac, a portable, human-centric data collection system tailored for contact-rich dexterous manipulation. The system enables the high-fidelity acquisition of first-person vision, high-density tactile sensing, end-effector poses, and hand kinematics within unstructured, in-the-wild environments. Building upon this hardware, we propose a kinematics-grounded tactile representation learning algorithm that effectively resolves semantic ambiguities within tactile signals. Leveraging the eff"
10.1177/0278,crossref,contact sequence learning robotics,Dexterous contact-rich manipulation via the contact trust region,2026,The International Journal of Robotics Research,10.1177/02783649251398875,https://doi.org/10.1177/02783649251398875,"Suh, H. J. Terry; Pang, Tao; Zhao, Tong; Tedrake, Russ","What is a good local description of contact dynamics for contact-rich manipulation, and where can we trust this local description? While many approaches often rely on the Taylor approximation of dynamics with an ellipsoidal trust region, we argue that such approaches are fundamentally inconsistent with the unilateral nature of contact. As a remedy, we present the contact trust region (CTR), which captures the unilateral nature of contact while remaining efficient for computation. With CTR, we first develop a model-predictive control (MPC) algorithm capable of synthesizing local contact-rich plans. Then, we extend this capability to plan globally by stitching together local MPC plans, enabling efficient and dexterous contact-rich manipulation. To verify the performance of our method, we per"
0ca05e3504ad,arxiv,contact-rich robot learning tactile topology,Multi-Resolution Tactile Imitation Learning for Contact-Rich Robotic Manipulation,2026,arXiv,,,Rickmer Krohn; Erik Helmut; Niklas Funk; Jan Peters; Vignesh Prasad; Georgia Chalvatzaki,"Touch sensing is beneficial for solving a wide variety of manipulation tasks. While there exists a wide range of tactile sensors with different properties, exploiting the fusion of multiple heterogeneous tactile sensors to improve manipulation learning remains underexplored. We present Multi-Resolution Tactile Sensing (MiTaS), a representation framework that leverages multiple tactile sensors operating at different temporal resolutions in order to solve complex contact-rich manipulation tasks. We propose a novel architecture using modality-specific convolutional stems and transformer-based fusion that effectively fuses information from an RGB camera stream, a vision-based GelSight Mini sensor and a high-frequency event-based Evetac sensor. This multi-sensor representation then conditions a"
10.1177/0278,crossref,contact sequence learning robotics,The Kinematics of Contact and Grasp,1988,The International Journal of Robotics Research,10.1177/027836498800700302,https://doi.org/10.1177/027836498800700302,"Montana, David J.","The kinematics of contact describe the motion of a point of contact over the surfaces of two contacting objects in response to a relative motion of these objects. Using concepts from differential geometry, I derive a set of equations, called the contact equations, that embody this relationship. I employ the contact equations to design the following applications to be executed by an end-effector with tactile sensing capability: ( 1) determining the curvature form of an unknown object at a point of contact; and ( 2) following the surface of an unknown object. The contact equations also serve as a basis for an investigation of the kinematics of grasp. I derive the relation ship between the relative motion of two fingers grasping an object and the motion of the points of contact over the objec"
10.1002/rob.,crossref,robotic contact model learning,Control strategies for rodotic contact tasks: An experimental study,1995,Journal of Robotic Systems,10.1002/rob.4620120107,https://doi.org/10.1002/rob.4620120107,"Mandal, Nitish; Payandeh, Shahram","Abstract In this article, we study the contact instability problem encountered in robotic manipulators while trying to make contact with an environment, such as grasping or pushing against objects, and propose a unified control strategy capable of achieving a stable contact against both stiff and compliant environments. The problem has three distinct stages of the contact task. In the first stage, free‐space motion, the robot is approaching the environment; in the second stage, post‐contact force regulation; in the third, impact stage, the transition from the first stage to the second. We make an experimental comparison of the control schemes that may be used for the three stages. For example, during impact, the manipulator should not lose contact with the environment, nor exert high impul"
d6ca3e02db97,arxiv,deformable object contact topology,Contact topology and CR geometry in three dimensions,2001,arXiv,,,Jih-Hsin Cheng,"We study low-dimensional problems in topology and geometry via a study of contact and Cauchy-Riemann ($CR$) structures. A contact structure is called spherical if it admits a compatible spherical $CR$ structure. We will talk about spherical contact structures and our analytic tool, an evolution equation of $CR$ structures. We argue that solving such an equation for the standard contact 3-sphere is related to the Smale conjecture in 3-topology. Furthermore, we propose a contact analogue of Ray-Singer's analytic torsion. This ''contact torsion'' is expected to be able to distinguish among ''spherical space forms'' $\{Γ\backslash S^{3}\}$ as contact manifolds. We also propose the study of a certain kind of monopole equation associated with a contact structure. In view of the recently develope"
10.1017/s026,crossref,robot control contact invariance,Robust position-force control of robot manipulator in contact with linear dynamic environment,2005,Robotica,10.1017/s0263574705001724,https://doi.org/10.1017/s0263574705001724,"Karan, Branko","The paper presents a control scheme for simultaneous control of position and force of robot manipulator in contact with an elastodynamic environment. The control makes the assumption that interaction force between the robot and environment is adequately modeled by a second-order linear model with constant coefficients, and its implementation requires the knowledge of only boundary values of the environment parameters. It is shown that, provided that robot dynamics is exactly modeled, the scheme ensures asymptotic convergence of errors along nominal trajectories characterized by constant prescribed interaction forces and constant prescribed velocities along the contact surface."
10.1115/detc,crossref,contact sequence learning robotics,A Contact Force Solution for Non-Colliding Contact Dynamics Simulation,2006,"Volume 2: 30th Annual Mechanisms and Robotics Conference, Parts A and B",10.1115/detc2006-99139,https://doi.org/10.1115/detc2006-99139,"Sharf, Inna; Zhang, Yuning","Rigid-body impact modeling remains an intensive area of research spurred on by new applications in robotics, biomechanics, and more generally multibody systems. By contrast, the modeling of non-colliding contact dynamics has attracted significantly less attention. The existing approaches to solve non-colliding contact problems include compliant approaches in which the contact force between objects is defined explicitly as a function of local deformation, and complementarity formulations in which unilateral constraints are employed to compute contact interactions (impulses or forces) to enforce the impenetrability of the contacting objects. In this article, the authors develop a novel approach to solve the non-colliding contact problem for objects of arbitrary geometry in contact at multipl"
5fc3438726bf,arxiv,in-hand manipulation contact representation,Experimental Validation of Contact Dynamics for In-Hand Manipulation,2017,arXiv,,,Roman Kolbert; Nikhil Chavan-Dafle; Alberto Rodriguez,"This paper evaluates state-of-the-art contact models at predicting the motions and forces involved in simple in-hand robotic manipulations. In particular it focuses on three primitive actions --linear sliding, pivoting, and rolling-- that involve contacts between a gripper, a rigid object, and their environment. The evaluation is done through thousands of controlled experiments designed to capture the motion of object and gripper, and all contact forces and torques at 250Hz. We demonstrate that a contact modeling approach based on Coulomb's friction law and maximum energy principle is effective at reasoning about interaction to first order, but limited for making accurate predictions. We attribute the major limitations to 1) the non-uniqueness of force resolution inherent to grasps with mu"
f133983ae6a4,arxiv,robot grasp contact map learning,Leveraging Contact Forces for Learning to Grasp,2018,arXiv,,,Hamza Merzic; Miroslav Bogdanovic; Daniel Kappler; Ludovic Righetti; Jeannette Bohg,"Grasping objects under uncertainty remains an open problem in robotics research. This uncertainty is often due to noisy or partial observations of the object pose or shape. To enable a robot to react appropriately to unforeseen effects, it is crucial that it continuously takes sensor feedback into account. While visual feedback is important for inferring a grasp pose and reaching for an object, contact feedback offers valuable information during manipulation and grasp acquisition. In this paper, we use model-free deep reinforcement learning to synthesize control policies that exploit contact sensing to generate robust grasping under uncertainty. We demonstrate our approach on a multi-fingered hand that exhibits more complex finger coordination than the commonly used two-fingered grippers. "
10.1115/1.40,crossref,in-hand manipulation contact representation,Design and Analysis of a Multimodal Grasper Having Shape Conformity and Within-Hand Manipulation With Adjustable Contact Forces,2019,Journal of Mechanisms and Robotics,10.1115/1.4044163,https://doi.org/10.1115/1.4044163,"Govindan, Nagamanikandan; Thondiyath, Asokan","Abstract This paper presents the design, analysis, and testing of a novel multimodal grasper having the capabilities of shape conformation, within-hand manipulation, and a built-in compact mechanism to vary the forces at the contact surface. The proposed grasper has two important qualities: versatility and less complexity. The former refers to the ability to grasp a range of objects having different geometrical shape, size, and payload and perform in-hand manipulations such as rolling and sliding, and the latter refers to the uncomplicated design, and ease of planning and control strategies. Increasing the number of functions performed by the grasper to adapt to a variety of tasks in structured and unstructured environments without increasing the mechanical complexity is the main interest "
adce2c59417a,arxiv,robot tactile perception contact state,Shear-invariant Sliding Contact Perception with a Soft Tactile Sensor,2019,arXiv,,,Kirsty Aquilina; David A. W. Barton; Nathan F. Lepora,"Manipulation tasks often require robots to be continuously in contact with an object. Therefore tactile perception systems need to handle continuous contact data. Shear deformation causes the tactile sensor to output path-dependent readings in contrast to discrete contact readings. As such, in some continuous-contact tasks, sliding can be regarded as a disturbance over the sensor signal. Here we present a shear-invariant perception method based on principal component analysis (PCA) which outputs the required information about the environment despite sliding motion. A compliant tactile sensor (the TacTip) is used to investigate continuous tactile contact. First, we evaluate the method offline using test data collected whilst the sensor slides over an edge. Then, the method is used within a "
a77561d10c8c,arxiv,in-hand manipulation contact representation,Aerial Mobile Manipulator System to Enable Dexterous Manipulations with Increased Precision,2020,arXiv,,,Abbaraju Praveen; Haoguang Yang; Hyukjun Jang; Richard M Voyles,"Problems associated with physical interactions using aerial mobile manipulators (AMM) are being independently addressed with respect to mobility and manipulability. Multirotor unmanned aerial vehicles (UAV) are a common choice for mobility while on-board manipulators are increasingly be used for manipulability. However, the dynamic coordination between the UAV and on-board manipulator remains a significant obstacle to enable dexterous manipulation with high precision. This paper presents an AMM system configuration to addresses both the mobility and manipulability issues together. A fully-actuated UAV is chosen to achieve dexterous aerial mobile manipulation, but is limited by the actuation range of the UAV. An on-board manipulator is employed to enhance the performance in terms of dexteri"
e5571456a7a7,arxiv,robot contact manipulation topology,A Survey of Robot Manipulation in Contact,2021,arXiv,,,Markku Suomalainen; Yiannis Karayiannidis; Ville Kyrki,"In this survey, we present the current status on robots performing manipulation tasks that require varying contact with the environment, such that the robot must either implicitly or explicitly control the contact force with the environment to complete the task. Robots can perform more and more manipulation tasks that are still done by humans, and there is a growing number of publications on the topics of 1) performing tasks that always require contact and 2) mitigating uncertainty by leveraging the environment in tasks that, under perfect information, could be performed without contact. The recent trends have seen robots perform tasks earlier left for humans, such as massage, and in the classical tasks, such as peg-in-hole, there is a more efficient generalization to other similar tasks, "
8dd316dbce57,arxiv,robot tactile perception contact state,Elastic Tactile Simulation Towards Tactile-Visual Perception,2021,arXiv,,,Yikai Wang; Wenbing Huang; Bin Fang; Fuchun Sun; Chang Li,"Tactile sensing plays an important role in robotic perception and manipulation tasks. To overcome the real-world limitations of data collection, simulating tactile response in a virtual environment comes as a desirable direction of robotic research. In this paper, we propose Elastic Interaction of Particles (EIP) for tactile simulation. Most existing works model the tactile sensor as a rigid multi-body, which is incapable of reflecting the elastic property of the tactile sensor as well as characterizing the fine-grained physical interaction between the two objects. By contrast, EIP models the tactile sensor as a group of coordinated particles, and the elastic property is applied to regulate the deformation of particles during contact. With the tactile simulation by EIP, we further propose "
346720632738,arxiv,manipulation contact planning topology,Global Planning for Contact-Rich Manipulation via Local Smoothing of Quasi-dynamic Contact Models,2022,arXiv,,,Tao Pang; H. J. Terry Suh; Lujie Yang; Russ Tedrake,"The empirical success of Reinforcement Learning (RL) in the setting of contact-rich manipulation leaves much to be understood from a model-based perspective, where the key difficulties are often attributed to (i) the explosion of contact modes, (ii) stiff, non-smooth contact dynamics and the resulting exploding / discontinuous gradients, and (iii) the non-convexity of the planning problem. The stochastic nature of RL addresses (i) and (ii) by effectively sampling and averaging the contact modes. On the other hand, model-based methods have tackled the same challenges by smoothing contact dynamics analytically. Our first contribution is to establish the theoretical equivalence of the two methods for simple systems, and provide qualitative and empirical equivalence on a number of complex exam"
eba6201c3c52,arxiv,robotic contact model learning,Learning the Dynamics of Compliant Tool-Environment Interaction for Visuo-Tactile Contact Servoing,2022,arXiv,,,Mark Van der Merwe; Dmitry Berenson; Nima Fazeli,"Many manipulation tasks require the robot to control the contact between a grasped compliant tool and the environment, e.g. scraping a frying pan with a spatula. However, modeling tool-environment interaction is difficult, especially when the tool is compliant, and the robot cannot be expected to have the full geometry and physical properties (e.g., mass, stiffness, and friction) of all the tools it must use. We propose a framework that learns to predict the effects of a robot's actions on the contact between the tool and the environment given visuo-tactile perception. Key to our framework is a novel contact feature representation that consists of a binary contact value, the line of contact, and an end-effector wrench. We propose a method to learn the dynamics of these contact features fro"
10.3390/robo,crossref,contact sequence learning robotics,Based on the Foot–Ground Contact Mechanics Model and Velocity Planning Buffer Control,2023,Robotics,10.3390/robotics12010017,https://doi.org/10.3390/robotics12010017,"Zhang, Boxuan; Wang, Lichao; Wang, Yangwei; Yuan, Zehao","In order to reduce the impact of the leg joint motors and body electric devices of a falling robot, active flexible control based on force and velocity is proposed. A velocity planning buffer method based on a virtual model is proposed. We established a mechanical model of leg and ground contact. Then, we controlled the knee joint angular velocity change after the robot contacted the ground to reduce the collision impact force and to protect the robot’s joint motors and body’s internal parts. First, the relationship between contact force and velocity was analyzed through the contact mechanical model between leg and ground, and the target was determined. Then, by planning the velocity of the robot’s thigh and hip joint, the velocity mutation during contact was reduced so that the impact on "
889e76ab6b51,arxiv,robot tactile perception contact state,Tactile-Filter: Interactive Tactile Perception for Part Mating,2023,arXiv,,,Kei Ota; Devesh K. Jha; Hsiao-Yu Tung; Joshua B. Tenenbaum,"Humans rely on touch and tactile sensing for a lot of dexterous manipulation tasks. Our tactile sensing provides us with a lot of information regarding contact formations as well as geometric information about objects during any interaction. With this motivation, vision-based tactile sensors are being widely used for various robotic perception and control tasks. In this paper, we present a method for interactive perception using vision-based tactile sensors for a part mating task, where a robot can use tactile sensors and a feedback mechanism using a particle filter to incrementally improve its estimate of objects (pegs and holes) that fit together. To do this, we first train a deep neural network that makes use of tactile images to predict the probabilistic correspondence between arbitrar"
10.21203/rs.,crossref,contact-rich robot learning tactile topology,Tactile-GAT: Tactile Graph Attention Networks for Robot Tactile Perception Classification,2023,,10.21203/rs.3.rs-3261017/v1,https://doi.org/10.21203/rs.3.rs-3261017/v1,"Chen, Lun; Zhu, Yingzhao","Abstract As one of the most important senses in human beings, touch can also help robots better perceive and adapt to complex environmental information, improving their autonomous decision-making and execution capabilities. Compared to other perception methods, tactile perception needs to handle multi-channel tactile signals simultaneously, such as pressure, bending, temperature, and humidity. However, directly transferring deep learning algorithms that work well on temporal signals to tactile signal tasks does not make good use of the physical spatial connectivity information of tactile sensors. In this paper, we propose a tactile perception framework based on graph attention networks, which incorporates explicit and latent relation graphs. This framework can effectively utilize the struc"
10.18122/td.,crossref,sim-to-real contact-rich policy learning,Robust Control of Contact-Rich Robots via Neural Bayesian Inference,2024,,10.18122/td.2091.boisestate,https://doi.org/10.18122/td.2091.boisestate,"Ashenafi, Nardos Ayele","We provide several data-driven control design frameworks for contact-rich robotic systems. These systems exhibit continuous state flows and discrete state transitions, which are governed by distinct equations of motion. Hence, it is difficult to design a single policy that can control the system in all modes. Typically, hybrid systems are controlled by multi-modal policies, each manually triggered based on observed states. However, as the number of potential contacts increase, the number of policies can grow exponentially and the control-switching scheme becomes too complicated to parameterize. To address this issue, we design contact-aware data-driven controllers given by deep-net mixture of experts. This architecture automatically finds a switching-control scheme that can achieve the des"
8cba8fc9a12a,arxiv,sim-to-real contact-rich policy learning,FACTR: Force-Attending Curriculum Training for Contact-Rich Policy Learning,2025,arXiv,,,Jason Jingzhou Liu; Yulong Li; Kenneth Shaw; Tony Tao; Ruslan Salakhutdinov; Deepak Pathak,"Many contact-rich tasks humans perform, such as box pickup or rolling dough, rely on force feedback for reliable execution. However, this force information, which is readily available in most robot arms, is not commonly used in teleoperation and policy learning. Consequently, robot behavior is often limited to quasi-static kinematic tasks that do not require intricate force-feedback. In this paper, we first present a low-cost, intuitive, bilateral teleoperation setup that relays external forces of the follower arm back to the teacher arm, facilitating data collection for complex, contact-rich tasks. We then introduce FACTR, a policy learning method that employs a curriculum which corrupts the visual input with decreasing intensity throughout training. The curriculum prevents our transforme"
cad72ea0ecf5,arxiv,contact-rich robot learning tactile topology,FreeTacMan: Robot-free Visuo-Tactile Data Collection System for Contact-rich Manipulation,2025,arXiv,,,Longyan Wu; Checheng Yu; Jieji Ren; Li Chen; Yufei Jiang; Ran Huang; Guoying Gu; Hongyang Li,"Enabling robots with contact-rich manipulation remains a pivotal challenge in robot learning, which is substantially hindered by the data collection gap, including its inefficiency and limited sensor setup. While prior work has explored handheld paradigms, their rod-based mechanical structures remain rigid and unintuitive, providing limited tactile feedback and posing challenges for operators. Motivated by the dexterity and force feedback of human motion, we propose FreeTacMan, a human-centric and robot-free data collection system for accurate and efficient robot manipulation. Concretely, we design a wearable gripper with visuo-tactile sensors for data collection, which can be worn by human fingers for intuitive control. A high-precision optical tracking system is introduced to capture end"
10.3389/frob,crossref,contact-rich robot learning tactile topology,Visuo-tactile feedback policies for terminal assembly facilitated by reinforcement learning,2025,Frontiers in Robotics and AI,10.3389/frobt.2025.1660244,https://doi.org/10.3389/frobt.2025.1660244,"Li, Yuchao; Jin, Ziqi; Liu, Jin; Ma, Daolin","Industrial terminal assembly tasks are often repetitive and involve handling components with tight tolerances that are susceptible to damage. Learning an effective terminal assembly policy in real-world is challenging, as collisions between parts and the environment can lead to slippage or part breakage. In this paper, we propose a safe reinforcement learning approach to develop a visuo-tactile assembly policy that is robust to variations in grasp poses. Our method minimizes collisions between the terminal head and terminal base by decomposing the assembly task into three distinct phases. In the first grasp phase,a vision-guided model is trained to pick the terminal head from an initial bin. In the second align phase, a tactile-based grasp pose estimation model is employed to align the ter"
130afedbb01e,arxiv,contact-rich robot learning tactile topology,CONTACT: CONtact-aware TACTile Learning for Robotic Disassembly,2026,arXiv,,,Yosuke Saka; Jyun-Chi Hu; Adeesh Desai; Zhiyuan Zhang; Bihao Zhang; Quan Khanh Luu; Md Rakibul Islam Prince; Minghui Zheng,"Robotic disassembly involves contact-rich interactions in which successful manipulation depends not only on geometric alignment but also on force-dependent state transitions. While vision-based policies perform well in structured settings, their reliability often degrades in tight-tolerance, contact-dominated, or deformable scenarios. In this work, we systematically investigate the role of tactile sensing in robotic disassembly through both simulation and real-world experiments. We construct five rigid-body disassembly tasks in simulation with increasing geometric constraints and extraction difficulty. We further design five real-world tasks, including three rigid and two deformable scenarios, to evaluate contact-dependent manipulation. Within a unified learning framework, we compare three"
